50.882026172983835	50.941575348528126
50.20007860418361	49.32612046942878
50.48936899205287	49.364757500757136
51.120446599600726	50.48469835407901
50.93377899507498	49.41343829744292
69.51136106006179	60.971810592824646
70.4750442087628	59.793190509620125
69.92432139585115	59.62627259427962
69.94839057410321	60.96147101324019
70.20529925096919	60.740257395717215
80.07202178558043	70.93377948021329
80.72713675348149	70.4530223291377
80.3805188625735	69.56938715747265
80.06083750824641	70.95503247654952
80.22193161637271	69.8659983145243
83.16683716368713	73.40122819789819
83.7470395365788	73.47362598388688
82.8974208681171	72.92249495345459
83.15653385082545	73.30703968517304
82.57295213034914	73.46110333578326
83.72350509208296	75.18821276557782
85.32680929772017	74.45029960470791
85.43221809942975	75.14911908710303
84.62891748979678	75.66319294834352
86.1348773119938	74.65271607013432
85.27281716270062	75.92518272983617
86.02287925865072	75.78242322413918
85.90640807498708	76.92463186423967
86.76638960717924	76.33614737850621
86.73467938495014	76.20373091812056
87.07747371284846	76.61504196277734
87.18908125980109	77.26962459564591
86.55610712618494	76.66283366967131
86.00960176588804	77.01591527913718
86.82604392533692	76.68207696081056
88.078174484552	78.33821664747325
88.61514534036387	78.28829540830748
88.6011899243922	77.895850622211
87.80633659129603	78.19800335633083
87.84884862471233	77.45346924563475
88.47572351746645	78.2543712036472
88.28999103141051	79.21969585063226
88.14686490468749	79.08333674768626
89.9753876976159	79.31751571844606
88.74517390912418	80.19157238743198
89.78096284919441	80.47223974349521
89.37360231997503	79.54358888727792
90.38874517791595	80.55850814404792
89.19305107622102	79.34204629474424
89.89362985989301	79.76920769759265
90.55226671940316	80.96587919733769
91.19345124892963	81.85667136082468
90.74459743121557	80.62762258897578
90.4096839079388	80.5867807306705
90.98590888583067	80.95077373778729
92.21416593526521	80.66826085681895
92.03325861119158	81.56331796105326
92.1512359488699	80.46003424581829
91.68283895315952	80.42626567379445
91.81862941700643	80.78108997762779
91.66376977611202	80.75098377465385
91.82022341922973	81.96476602690849
91.59342685897778	81.47471040346288
91.13685869883416	81.0437756206926
92.08871307112688	80.38728224058491
92.79910953189587	81.42218148820078
92.18490082651698	80.49989232630521
93.23139112776289	80.22761445161119
92.54635081780837	81.59401489617615
93.02597269789807	81.15847130596242
93.36454528108877	81.46042941189042
93.0644914553787	81.1593638264715
93.56970034227164	81.42841530595135
92.38258708982318	80.67448720334993
93.20117082058877	80.48287857910776
92.65759495452984	81.34079725914081
92.56460142540907	80.59829516791308
92.71057516761779	80.6552251111249
92.84422373393632	80.77223374824133
93.02808267111487	81.00873957951252
92.41742507960832	81.82300304437325
93.45041324347709	81.312524353291
93.23283121986523	81.67819079858356
92.23187815686138	80.88829842388779
93.7441260968978	82.3126157255136
93.94794458801529	81.19897117219662
93.58938978557983	81.44780833028578
92.91003758209382	82.0260825396305
92.46462368924473	81.63021850180435
93.52722586346557	82.77150729770337
92.7984115265134	81.35357154513828
93.61122253519122	82.1335254346746
93.10413748903844	81.98035859088625
93.48831951824185	81.4159532511294
93.1781831985872	82.26163833026588
93.35328658409597	81.91422683438887
93.00525001036041	82.38589527560683
93.89293524695292	82.41175207698187
93.06345604635182	83.08161797464035
93.20099468172235	82.6682639747182
